6294	5	436.85	0.324227	0.31991	0.094806	0.463314	984.264
6294	6	570.348	0.365544	0.381905	0.238813	0.577052	1306.4
6294	7	450.345	0.362558	0.358182	0.0923468	0.515233	1169.8
6294	8	499.613	0.301214	0.280092	0.119913	0.427022	1047.8
6294	9	504.994	0.338119	0.346355	0.192369	0.518555	1180.19
6294	10	578.727	0.316716	0.45032	0.344741	0.645393	1315.13
6294	11	451.897	0.225937	0.389418	0.322421	0.551025	604.359
6294	12	536.052	0.341555	0.392954	0.260131	0.579011	1256.28
6294	13	447.627	0.335	0.318936	0.121159	0.476133	1089.95
6294	14	532.108	0.343082	0.387635	0.252873	0.573192	1251.28
6294	15	702.134	0.186333	0.154188	0.106561	0.263991	986.429
6294	16	452.885	0.320926	0.309689	0.11536	0.458856	1064.36
6294	17	437.387	0.32148	0.302506	0.108549	0.452822	1020.62
6294	18	625.102	0.288214	0.244745	0.163886	0.410968	1112.73
6294	19	432.487	0.266244	0.332175	0.219924	0.477462	744.902
6952	0	400.087	0.0251303	0.27014	0.271302	0.382517	487.833
6952	1	405.137	0.0497459	0.299452	0.298522	0.424186	429.962
6952	2	396.109	0.0428894	0.248564	0.247103	0.352215	543.67
6952	3	404.383	0.048395	0.297022	0.296488	0.420928	434.086
6952	4	242.889	0.099158	0.102809	0.0275674	0.145412	158.574
6952	5	369.206	0.126012	0.203978	0.197413	0.310107	677.566
6952	6	392.588	0.0529767	0.252132	0.257338	0.363178	526.028
6952	7	384.646	0.0450028	0.251529	0.255514	0.360405	505.469
6952	8	412.016	0.328886	0.259212	0.214353	0.468809	1015.96
6952	9	390.823	0.261757	0.197966	0.170712	0.369136	808.158
6952	10	473.893	0.13043	0.125719	0.175873	0.252238	780.87
6952	11	361.421	0.153697	0.178263	0.16443	0.286786	697.231
6952	12	775.946	1.78046	0.461345	1.74617	2.23032	4153.8
6952	13	397.674	0.0406335	0.265337	0.268001	0.378204	504.159
6952	14	391.199	0.0704368	0.291416	0.291365	0.416627	448.102
6952	15	388.605	0.100575	0.25024	0.268426	0.379503	641.079
6952	16	588.387	0.139966	0.154332	0.196282	0.285889	937.656
6952	17	904.514	0.256787	0.288649	0.385684	0.543357	980.225
6952	18	390.039	0.0630431	0.284006	0.285166	0.406032	456.941
6952	19	465.94	0.174391	0.143481	0.168337	0.281349	817.507
7181	0	368.336	0.175606	0.175759	0.0267714	0.249573	704.187
7181	1	350.243	0.0473315	0.184693	0.182546	0.263601	240.908
7181	2	364.993	0.090023	0.246368	0.230289	0.348265	190.468
7181	3	322.605	0.109098	0.180835	0.152765	0.260375	159.108
7181	4	379.861	0.111645	0.183339	0.148607	0.260795	585.512
7181	5	367.35	0.120563	0.16424	0.112388	0.232487	595.139
7181	6	340.965	0.129824	0.166006	0.122326	0.243455	568.514
7181	7	389.547	0.026484	0.246936	0.247717	0.349886	380.612
7181	8	378.223	0.0531658	0.0757788	0.0618172	0.111291	403.324
7181	9	360.775	0.0705457	0.224983	0.215479	0.318796	202.821
7181	10	323.593	0.125127	0.138042	0.0903317	0.20692	566.953
7181	11	283.148	0.0106504	0.034654	0.0351221	0.0504742	275.117
7181	12	388.075	0.0392115	0.231981	0.230756	0.328823	423.36
7181	13	374.765	0.171695	0.181179	0.0636545	0.257281	707.554
7181	14	367.19	0.0277862	0.0359311	0.0285811	0.0536633	373.957
7181	15	401.514	0.162306	0.185379	0.116777	0.272349	705.53
7181	16	420.595	0.244657	0.237367	0.069164	0.347016	805.316
7181	17	1180.81	0.748148	1.06809	1.0292	1.59358	2630.4
7181	18	375.082	0.360688	0.417623	0.414746	0.68567	1013.9
7181	19	774.592	1.81948	0.489918	1.70566	2.23527	4025.26
8929	0	435.93	0.0210116	0.445469	0.445928	0.625462	394.291
8929	1	426.302	0.0158132	0.430872	0.430991	0.604932	406.538
8929	2	553.22	0.778483	0.807222	0.20837	1.11188	1705.07
8929	3	465.317	0.674012	0.707173	0.223581	0.983225	1508.96
8929	4	617.049	0.871491	0.850559	0.264442	1.20956	1865.94
8929	5	411.018	0.0445117	0.397584	0.39525	0.558733	437.781
8929	6	646.207	0.858244	0.939657	0.475654	1.31695	1838.75
8929	7	436.861	0.0202708	0.462206	0.461746	0.647856	441.001
8929	8	429.606	0.111062	0.490293	0.489319	0.694713	701.05
8929	9	448.538	0.0348325	0.483533	0.482309	0.677233	439.353
8929	10	630.978	0.844042	0.88796	0.418239	1.25758	1792.22
8929	11	598.686	0.751664	0.730568	0.285292	1.06308	1588.33
8929	12	434.836	0.0108667	0.458824	0.4587	0.643206	436.747
8929	13	580.287	0.761919	0.841702	0.389378	1.1706	1670.03
8929	14	651.296	0.932346	0.933952	0.353839	1.3201	2012.79
8929	15	623.198	0.795435	0.850838	0.414661	1.20451	1692.75
8929	16	660.995	0.908933	0.919041	0.464703	1.33032	1909.58
8929	17	624.591	0.870771	0.857172	0.302605	1.22198	1838.02
8929	18	459.242	0.196691	0.52424	0.489637	0.736306	686.358
8929	19	1094.2	0.705073	0.994647	1.19028	1.62618	858.205
9320	0	243.023	0.101873	0.102474	0.0229665	0.146247	119.512
9320	1	294.445	0.130939	0.151733	0.116326	0.231551	220.925
9320	2	387.052	0.111074	0.26981	0.262615	0.391475	724.918
9320	3	382.572	0.189515	0.182934	0.219413	0.342242	814.592
9320	4	402.678	0.160434	0.170849	0.202843	0.309526	780.497
9320	5	246.828	0.107595	0.110953	0.042537	0.160227	144.869
9320	6	392.437	0.137223	0.265749	0.243995	0.385029	774.731
9320	7	419.357	0.189557	0.156764	0.203834	0.318989	829.426
9320	8	977.681	0.54367	1.09946	1.21442	1.63783	2154.92
9320	9	394.696	0.18541	0.207772	0.275229	0.390598	874.528
9320	10	259.942	0.0350503	0.0406045	0.0230152	0.0583659	186.892
9320	11	843.881	1.93033	0.670163	1.78383	2.35777	4282.35
9320	12	381.692	0.175348	0.244862	0.212501	0.36785	823.392
9320	13	885.014	2.15018	0.687051	1.99535	2.5244	4597.63
9320	14	421.952	0.310631	0.316532	0.137277	0.462485	1073.04
9320	15	909.602	0.814478	1.25001	1.0065	1.71091	3317.02
9320	16	874.403	2.2927	0.659864	2.09312	2.59601	4575.09
9320	17	391.422	0.136825	0.272062	0.247144	0.391183	785.513
9320	18	804.97	1.61277	0.656108	1.51269	2.09357	4019.79
9320	19	828.326	1.76556	0.665109	1.6643	2.23609	4223.7
9511	0	585.697	0.700756	0.671624	0.304857	0.998943	1477.44
9511	1	594.152	0.717695	0.698259	0.355122	1.04222	1559.74
9511	2	579.138	0.671161	0.637657	0.302736	0.958001	1407.28
9511	3	577.699	0.678988	0.642538	0.276789	0.958412	1401.77
9511	4	579.018	0.660548	0.628408	0.317538	0.950129	1398.48
9511	5	560.598	0.620801	0.577831	0.261548	0.875155	1256.18
9511	6	633.866	0.742237	0.857124	0.558792	1.23331	1821.08
9511	7	608.928	0.762593	0.778935	0.494074	1.17037	1804.4
9511	8	615.612	0.753557	0.805613	0.521926	1.19265	1814.26
9511	9	963.968	0.818185	1.1875	0.923658	1.63681	2753.43
9511	10	1784.51	1.19051	0.801308	1.06145	1.70026	3388.33
9511	11	608.392	0.765517	0.781811	0.488063	1.17141	1804.94
9511	12	1011.48	0.460015	0.336849	0.505801	0.755469	1136.61
9511	13	550.66	0.0868658	0.248649	0.254261	0.365172	668.112
9511	14	1808.94	0.950377	0.777934	0.935383	1.49181	3060.81
9511	15	1850.11	1.20645	0.855234	1.03837	1.72046	3570.76
9511	16	1001.29	1.12357	0.537862	1.27307	1.68249	2143.97
9511	17	1732.92	1.18548	0.808978	1.0867	1.71377	3298.67
9511	18	1649.82	2.07756	0.664668	1.95078	2.47756	5266.47
9511	19	1764.18	1.15437	0.838659	1.05654	1.6942	3325.86
9989	0	436.411	0.10164	0.433075	0.442601	0.622641	639.327
9989	1	524.537	0.539096	0.531361	0.143617	0.761583	1001.27
9989	2	410.384	0.143016	0.408814	0.4319	0.607363	756.21
9989	3	383.022	0.223134	0.302905	0.297501	0.478007	867.009
9989	4	623.02	0.571728	0.678469	0.556146	1.03073	1619.84
9989	5	581.232	0.616628	0.736716	0.427221	1.03283	1404.55
9989	6	552.075	0.642097	0.660506	0.278686	0.946635	1366.62
9989	7	385.765	0.206371	0.306695	0.301079	0.475112	821.472
9989	8	531.757	0.44729	0.542497	0.458635	0.831021	1287.34
9989	9	569.559	0.540905	0.588769	0.526184	0.944884	1581.26
9989	10	442.918	0.100887	0.45379	0.464285	0.651384	650.474
9989	11	653.329	0.631159	0.680822	0.632302	1.10357	1838.64
9989	12	671.686	0.235503	0.262507	0.315754	0.471801	1297.93
9989	13	513.386	0.258143	0.439762	0.39734	0.642165	1112.73
9989	14	670.53	0.86139	0.731666	0.452808	1.18771	1822.3
9989	15	780.685	1.00456	0.845851	0.520824	1.36604	2269.77
9989	16	1364.57	1.04839	1.18144	1.24941	1.9003	3031.83
9989	17	388.544	0.273817	0.264132	0.222326	0.439426	957.454
9989	18	436.996	0.245726	0.397736	0.346552	0.578877	610.627
9989	19	503.797	0.315425	0.168501	0.277471	0.451103	808.675
10758	0	455.811	0.0860716	0.382923	0.386659	0.547634	615.913
10758	1	736.094	1.74202	0.634912	1.5736	2.17627	4037.24
10758	2	731.211	1.75294	0.607431	1.58968	2.18124	3979.06
10758	3	458.795	0.0909598	0.386872	0.390054	0.553447	607.217
10758	4	264.498	0.0949676	0.13095	0.090119	0.185071	142.21
10758	5	737.686	1.77227	0.525277	1.64267	2.19397	3912.3
10758	6	753.029	1.75079	0.524579	1.63507	2.1807	4012.36
10758	7	727.57	1.74318	0.659184	1.56568	2.17987	4046.77
10758	8	539.727	0.421497	0.637251	0.618014	0.968253	1459.8
10758	9	732.21	1.74773	0.651301	1.57239	2.1828	4050.36
10758	10	413.483	0.182827	0.309446	0.270769	0.448551	918.788
10758	11	239.187	0.0556499	0.0761087	0.0542445	0.108755	180.904
10758	12	450.506	0.065931	0.36385	0.369619	0.51995	669.058
10758	13	233.047	0.0263262	0.0138475	0.0269681	0.0401499	258.12
10758	14	732.446	1.74959	0.652101	1.57497	2.18504	4057.7
10758	15	443.394	0.0706234	0.354406	0.361455	0.508442	695.639
10758	16	450.425	0.0729522	0.349764	0.356475	0.502143	650.415
10758	17	738.644	1.73566	0.57727	1.5879	2.16484	3961.33
10758	18	723.792	1.74956	0.636913	1.57199	2.17948	3979.7
10758	19	750.35	1.74068	0.528121	1.61696	2.16862	3966.79
11194	0	702.713	1.00813	1.04159	0.352468	1.43051	1769.56
11194	1	693.42	0.924233	0.985356	0.42487	1.36667	1689.51
11194	2	755.435	0.32983	0.5264	0.443549	0.756369	1001.23
11194	3	729.117	0.696588	0.772181	0.374633	1.08253	1138.17
11194	4	803.822	0.940814	1.07467	0.624876	1.49921	1746.39
11194	5	528.722	0.545006	0.593084	0.244543	0.831152	1099.55
11194	6	514.344	0.487924	0.530719	0.24356	0.753344	1033.02
11194	7	868.408	0.898767	1.10105	0.711357	1.52793	1688.73
11194	8	497.494	0.352728	0.351009	0.0345139	0.496257	499.324
11194	9	540.263	0.538344	0.530002	0.0933454	0.752315	804.563
11194	10	687.562	1.05576	1.0767	0.365744	1.4828	1991.68
11194	11	713.147	1.07825	1.09955	0.337194	1.50296	1983.24
11194	12	585.094	0.710514	0.710729	0.200544	1.00412	1354.59
11194	13	537.883	0.572537	0.622573	0.249202	0.869461	1136.85
11194	14	697.513	1.10617	1.11295	0.421897	1.54763	2136.99
11194	15	1437.8	0.443766	0.804446	0.918088	1.26175	1558.4
11194	16	736.219	0.922202	0.980769	0.412558	1.35901	1604.57
11194	17	773.088	0.969605	1.06927	0.61883	1.50934	1864.64
11194	18	655.934	0.631107	0.700063	0.304367	0.973435	897.664
11194	19	538.316	0.596815	0.630924	0.215925	0.8816	1231.43
1	0	327.445	0.282382	0.282204	0.145099	0.423486	366.595
1	1	304.9	0.24476	0.236342	0.0938546	0.35215	392.388
1	2	316.194	0.267851	0.263755	0.113536	0.391609	400.036
1	3	410.024	0.122509	0.204216	0.187534	0.30268	262.707
1	4	331.591	0.301992	0.310347	0.165553	0.461951	402.736
1	5	267.181	0.0931327	0.108669	0.0561914	0.153693	467.995
1	6	416.712	0.0748362	0.272051	0.277547	0.39458	376.198
1	7	403.732	0.138362	0.156568	0.16023	0.263051	271.507
1	8	313.686	0.120596	0.178249	0.166359	0.27171	714.397
1	9	323.331	0.281722	0.27818	0.139442	0.4185	369.55
1	10	414.033	0.164719	0.186236	0.132786	0.281533	313.263
1	11	431.71	0.134948	0.233813	0.263217	0.376148	417.234
1	12	257.385	0.15021	0.148673	0.0385846	0.214644	359.802
1	13	429.952	0.115656	0.411045	0.409271	0.587479	710.29
1	14	396.334	0.092886	0.217916	0.225145	0.326187	284.14
1	15	1226.16	1.16097	1.20248	0.757104	1.7405	1761.25
1	16	503.867	0.505115	0.205187	0.473868	0.71561	970.864
1	17	654.152	0.618418	0.641956	0.25753	0.913516	1355.11
1	18	1090.47	1.00146	1.06085	0.632068	1.52708	1524.37
1	19	1034.21	0.892965	1.06427	0.620353	1.46566	1749.05
7634	0	214.399	0.185648	0.113259	0.170137	0.275785	528.053
7634	1	220.858	0.174715	0.101685	0.16432	0.260229	496.026
7634	2	195.674	0.133198	0.0607311	0.128302	0.194529	422.441
7634	3	143.881	0.0509967	0.0103838	0.0519648	0.0735369	225.665
7634	4	270.056	0.208844	0.0986896	0.202114	0.306432	523.809
7634	5	263.205	0.1839	0.0944431	0.175603	0.270914	484.009
7634	6	144.928	0.0613068	0.0100058	0.0609149	0.0869882	256.285
7634	7	245.466	0.242095	0.152504	0.227604	0.364852	664.364
7634	8	282.767	0.211381	0.107402	0.204446	0.312559	522.902
7634	9	258.983	0.187273	0.102207	0.176215	0.276365	478.862
7634	10	171.85	0.110417	0.0381981	0.107734	0.158851	388.865
7634	11	197.843	0.170008	0.106467	0.152942	0.251999	510.203
7634	12	256.585	0.176997	0.101183	0.167663	0.263668	467.898
7634	13	240.17	0.16538	0.088707	0.158782	0.245583	445.716
7634	14	283.311	0.203736	0.123766	0.191282	0.30519	514.768
7634	15	311.461	0.314241	0.252015	0.296815	0.498566	944.141
7634	16	844.242	2.50269	1.31164	1.6608	2.6968	4604.18
7634	17	854.499	2.51902	1.3253	1.65085	2.7016	4633.63
7634	18	241.591	0.225359	0.138262	0.214537	0.339865	618.721
7634	19	1003.67	0.699405	1.12591	1.13928	1.66504	1908.35
7669	0	523.526	0.374934	0.37915	0.0927807	0.538126	971.528
7669	1	477.381	0.35048	0.369678	0.118002	0.520198	883.246
7669	2	252.608	0.107365	0.194041	0.219588	0.31157	491.778
7669	3	244.898	0.0997208	0.183143	0.207788	0.293947	461.466
7669	4	240.525	0.0974951	0.184854	0.209105	0.295191	475.606
7669	5	240.55	0.0939537	0.180728	0.203755	0.287693	459.571
7669	6	283.548	0.134059	0.210902	0.241604	0.346914	541.573
7669	7	360.67	0.168003	0.169743	0.0921043	0.255695	650.375
7669	8	515.131	0.381607	0.423466	0.186587	0.59602	900.94
7669	9	480.003	0.30973	0.384094	0.259624	0.554904	736.355
7669	10	186.294	0.090974	0.146103	0.15888	0.234027	411.227
7669	11	939.63	2.4622	1.04009	1.91884	2.68808	4929.34
7669	12	226.869	0.0850219	0.177889	0.195091	0.276994	428.874
7669	13	515.71	0.443972	0.446757	0.0491534	0.626582	1276.88
7669	14	191.022	0.0992757	0.152278	0.152528	0.237089	412.149
7669	15	940.467	2.46019	1.03513	1.91742	2.68552	4917.12
7669	16	444.882	0.302986	0.303313	0.0649153	0.431982	845.311
7669	17	497.91	0.29957	0.362925	0.242613	0.527182	723.976
7669	18	534.972	0.423121	0.414096	0.0864895	0.594046	1156.72
7669	19	182.912	0.105538	0.1438	0.133009	0.222342	388.878
7718	0	195.635	0.0422707	0.043249	0.0440553	0.0748151	175.277
7718	1	302.591	0.06041	0.153426	0.141865	0.217332	272.759
7718	2	200.773	0.0634275	0.0570829	0.0285809	0.0899783	134.318
7718	3	215.754	0.0540731	0.0833142	0.073133	0.123315	166.259
7718	4	383.98	0.175153	0.280912	0.240325	0.408011	893.776
7718	5	200.079	0.0709873	0.0686475	0.0387583	0.106065	124.641
7718	6	910.045	2.41956	0.845807	2.10776	2.68286	4852.94
7718	7	900.831	2.56287	0.782003	2.2512	2.74108	4857.39
7718	8	225.708	0.0463641	0.0861591	0.0929196	0.134892	215.518
7718	9	374.045	0.0496012	0.0663027	0.0482513	0.0958226	368.114
7718	10	231.937	0.052795	0.104305	0.116131	0.164705	255.624
7718	11	457.986	0.1971	0.214675	0.21494	0.36146	948.356
7718	12	1008.65	2.15903	0.629995	2.00136	2.51565	4851.05
7718	13	909.596	2.38502	0.822649	2.0824	2.65951	4805.14
7718	14	984.932	2.19588	0.579124	2.03786	2.52923	4758.8
7718	15	801.042	2.52167	0.54914	2.30116	2.69373	4462.46
7718	16	374.439	0.158476	0.262591	0.249661	0.394498	855.307
7718	17	965.494	2.201	0.548413	2.04632	2.52735	4672.26
7718	18	988.466	2.17984	0.579496	2.01652	2.51653	4713.84
7718	19	978.779	2.19332	0.58572	2.03151	2.52759	4739.42
7854	0	556.497	0.245024	0.727776	0.69375	1.01426	1284.13
7854	1	381.598	0.156766	0.393649	0.423683	0.595259	910.761
7854	2	537.36	0.182421	0.6256	0.625014	0.888849	1296.39
7854	3	424.232	0.178478	0.502014	0.512285	0.731633	1010.47
7854	4	555.916	0.232657	0.708911	0.684493	0.993109	1323.27
7854	5	411.605	0.0257185	0.425488	0.426113	0.598188	491.86
7854	6	445.558	0.186871	0.548803	0.54177	0.784173	986.38
7854	7	518.499	0.260226	0.684331	0.649354	0.961616	1218.91
7854	8	498.489	0.23538	0.648126	0.621439	0.913582	1134.21
7854	9	561.676	0.336351	0.762864	0.688977	1.05951	1298.35
7854	10	389.011	0.0382365	0.374643	0.374195	0.527808	487.931
7854	11	397.109	0.166743	0.234877	0.274613	0.396979	855.081
7854	12	479.573	0.217562	0.597768	0.592683	0.857362	1195.66
7854	13	537.565	0.178414	0.433064	0.466724	0.655961	1237.15
